repeat,fold,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,average_precision_macro,n_items,precision_absent,recall_absent,f1_absent,support_absent,precision_present,recall_present,f1_present,support_present
6,4,0.5117599351175993,0.36613071815051645,0.37721923720892375,0.791114061849586,0.7600882207450566,1233.0,0.5156118143459916,0.9561815336463224,0.6699561403508771,639.0,0.4166666666666667,0.03367003367003367,0.06230529595015576,594.0
7,0,0.582216808769793,0.39345907723191115,0.6625830918481487,0.33971376881824644,0.4906897693957971,821.0,0.8634686346863468,0.6350067842605156,0.7318217357310399,737.0,0.035842293906810034,0.11904761904761904,0.05509641873278237,84.0
7,1,0.8589211618257261,0.6206481481481482,0.8389611187951437,0.7461635586635587,0.6666657386993662,723.0,0.8883928571428571,0.9567307692307693,0.9212962962962963,624.0,0.47058823529411764,0.24242424242424243,0.32,99.0
7,2,0.7982905982905983,0.7959991843513672,0.7978470988184891,0.8957921848553978,0.9007266260295996,1170.0,0.7925636007827789,0.7570093457943925,0.7743785850860421,535.0,0.802731411229135,0.8330708661417323,0.8176197836166924,635.0
7,3,0.6475667189952904,0.6196764604391739,0.6368148222185847,0.7501501775516877,0.7471793449021352,1274.0,0.6678082191780822,0.7873485868102288,0.7226683137739345,743.0,0.6030150753768844,0.4519774011299435,0.5166846071044133,531.0
7,4,0.7147147147147147,0.6872586872586872,0.7352139784572217,0.8171345208508961,0.7082375482358308,999.0,0.9404096834264432,0.6662269129287599,0.7799227799227799,758.0,0.4523809523809524,0.8672199170124482,0.5945945945945946,241.0
8,0,0.4499396863691194,0.32811500234611607,0.5562343115223347,0.3311121764141898,0.48154841060227976,829.0,0.8306636155606407,0.487248322147651,0.6142131979695431,745.0,0.025510204081632654,0.11904761904761904,0.04201680672268908,84.0
8,1,0.8446601941747572,0.6019559130880555,0.8274165507582952,0.7198837247068758,0.6367178741024384,721.0,0.8851963746223565,0.9421221864951769,0.9127725856697819,622.0,0.3898305084745763,0.23232323232323232,0.2911392405063291,99.0
8,2,0.44144903117101936,0.31254405895317233,0.29172866460671065,0.6633701357982424,0.6506356021697438,1187.0,0.4516971279373368,0.9402173913043478,0.6102292768959435,552.0,0.13157894736842105,0.007874015748031496,0.014858841010401188,635.0
8,3,0.6096214511041009,0.6066068192914711,0.6122015413941896,0.726516365271741,0.7338486927627278,1268.0,0.6884735202492211,0.5997286295793759,0.6410442349528644,737.0,0.5287539936102237,0.623352165725047,0.5721694036300777,531.0
8,4,0.6924643584521385,0.670040098443682,0.7138374812726985,0.8035653288983711,0.6978096476078106,982.0,0.9416498993963782,0.631578947368421,0.7560581583198708,741.0,0.43711340206185567,0.8796680497925311,0.5840220385674931,241.0
9,0,0.6919758412424504,0.6488906991840943,0.7177632538537325,0.7798282144716293,0.7210565995748259,1159.0,0.913767019667171,0.668141592920354,0.771884984025559,904.0,0.39759036144578314,0.7764705882352941,0.5258964143426295,255.0
9,1,0.8510911424903723,0.5264338420258259,0.8057901238209008,0.5082057185692868,0.5448198254270147,779.0,0.8639365918097754,0.9805097451274363,0.9185393258426966,667.0,0.4090909090909091,0.08035714285714286,0.13432835820895522,112.0
9,2,0.6638655462184874,0.599626168224299,0.7056436032356868,0.7623095898429333,0.6376246210017325,714.0,0.9336609336609336,0.6408094435075885,0.76,593.0,0.30618892508143325,0.7768595041322314,0.4392523364485981,121.0
9,3,0.8147208121827412,0.8126252715347604,0.8147040478575572,0.9038232731293985,0.8966423830459384,1182.0,0.8318042813455657,0.8330781010719756,0.8324407039020658,653.0,0.7935606060606061,0.7920604914933838,0.7928098391674551,529.0
9,4,0.5108412836079792,0.3924367109895284,0.3940650646404698,0.8496629957272672,0.8183596112828674,1153.0,0.5073937153419593,0.946551724137931,0.6606498194945848,580.0,0.5633802816901409,0.06980802792321117,0.12422360248447205,573.0
