feature,gain,repeat,fold
cond_no_visual,0.01766800880432129,5,3
latitude,0.014802644960582256,5,3
cond_night_recording,0.01472723763436079,5,3
cond_engine_noise,0.004720050375908613,5,3
cond_ship_noise,0.0,5,3
cond_tape_speed_note,0.0,5,3
longitude,0.7827801704406738,5,4
latitude,0.12481321394443512,5,4
site_code,0.05653902515769005,5,4
cond_water_noise,0.017810791730880737,5,4
cond_no_visual,0.010698240250349045,5,4
cond_reverberation,0.007358517497777939,5,4
cond_ship_noise,0.0,5,4
cond_engine_noise,0.0,5,4
cond_night_recording,0.0,5,4
cond_tape_speed_note,0.0,5,4
longitude,0.8604152202606201,6,0
latitude,0.07661698758602142,6,0
site_code,0.023887066170573235,6,0
cond_water_noise,0.018638689070940018,6,0
cond_reverberation,0.013908988796174526,6,0
cond_no_visual,0.006533048581331968,6,0
cond_ship_noise,0.0,6,0
cond_engine_noise,0.0,6,0
cond_night_recording,0.0,6,0
cond_tape_speed_note,0.0,6,0
longitude,0.9086973071098328,6,1
site_code,0.05823653191328049,6,1
cond_water_noise,0.016962679103016853,6,1
cond_reverberation,0.008043777197599411,6,1
cond_no_visual,0.004634929355233908,6,1
latitude,0.0034248335286974907,6,1
cond_ship_noise,0.0,6,1
cond_engine_noise,0.0,6,1
cond_night_recording,0.0,6,1
cond_tape_speed_note,0.0,6,1
longitude,0.8171066641807556,6,2
site_code,0.13390202820301056,6,2
cond_reverberation,0.017352934926748276,6,2
cond_no_visual,0.010448189452290535,6,2
cond_water_noise,0.0073832012712955475,6,2
cond_night_recording,0.005133826285600662,6,2
latitude,0.004861564841121435,6,2
cond_engine_noise,0.0038115850184112787,6,2
cond_ship_noise,0.0,6,2
cond_tape_speed_note,0.0,6,2
longitude,0.8417004942893982,6,3
cond_reverberation,0.045634932816028595,6,3
site_code,0.0377189964056015,6,3
cond_water_noise,0.020801372826099396,6,3
cond_no_visual,0.016354883089661598,6,3
cond_night_recording,0.016243647783994675,6,3
latitude,0.0159633606672287,6,3
cond_engine_noise,0.005582284647971392,6,3
cond_ship_noise,0.0,6,3
cond_tape_speed_note,0.0,6,3
longitude,0.8778811693191528,6,4
cond_water_noise,0.028303494676947594,6,4
cond_no_visual,0.023590274155139923,6,4
cond_reverberation,0.020971452817320824,6,4
latitude,0.01904228702187538,6,4
site_code,0.017312977463006973,6,4
cond_night_recording,0.008429264649748802,6,4
cond_engine_noise,0.00446906266734004,6,4
cond_ship_noise,0.0,6,4
cond_tape_speed_note,0.0,6,4
longitude,0.9172869920730591,7,0
latitude,0.02606460638344288,7,0
cond_water_noise,0.01787550374865532,7,0
site_code,0.017831848934292793,7,0
cond_reverberation,0.011573041789233685,7,0
cond_no_visual,0.00936796423047781,7,0
cond_ship_noise,0.0,7,0
cond_engine_noise,0.0,7,0
cond_night_recording,0.0,7,0
cond_tape_speed_note,0.0,7,0
longitude,0.9231811761856079,7,1
site_code,0.056594736874103546,7,1
cond_water_noise,0.013339354656636715,7,1
