repeat,fold,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,average_precision_macro,n_items,precision_HumpbackWhale,recall_HumpbackWhale,f1_HumpbackWhale,support_HumpbackWhale,precision_SpermWhale,recall_SpermWhale,f1_SpermWhale,support_SpermWhale,precision_KillerWhale,recall_KillerWhale,f1_KillerWhale,support_KillerWhale,precision_Long_FinnedPilotWhale,recall_Long_FinnedPilotWhale,f1_Long_FinnedPilotWhale,support_Long_FinnedPilotWhale,precision_NorthernRightWhale,recall_NorthernRightWhale,f1_NorthernRightWhale,support_NorthernRightWhale,precision_SpinnerDolphin,recall_SpinnerDolphin,f1_SpinnerDolphin,support_SpinnerDolphin,precision_Short_Finned(Pacific)PilotWhale,recall_Short_Finned(Pacific)PilotWhale,f1_Short_Finned(Pacific)PilotWhale,support_Short_Finned(Pacific)PilotWhale,precision_Beluga_WhiteWhale,recall_Beluga_WhiteWhale,f1_Beluga_WhiteWhale,support_Beluga_WhiteWhale,precision_WeddellSeal,recall_WeddellSeal,f1_WeddellSeal,support_WeddellSeal,precision_Walrus,recall_Walrus,f1_Walrus,support_Walrus,precision_StripedDolphin,recall_StripedDolphin,f1_StripedDolphin,support_StripedDolphin
4,1,0.5061367621,0.3553372775,0.4765761226,0.8400923315,0.4339322518,1711.0,0.3672316384,0.2559055118,0.3016241299,254.0,0.4,0.5812807882,0.4738955823,203.0,0.829015544,0.9248554913,0.8743169399,519.0,0.6849315068,0.2450980392,0.3610108303,204.0,0.3209876543,0.776119403,0.4541484716,67.0,0.4390243902,0.45,0.4444444444,80.0,0.0,0.0,0.0,92.0,0.1194029851,0.6956521739,0.2038216561,23.0,0.2833333333,0.9444444444,0.4358974359,18.0,0.0,0.0,0.0,149.0,0.4210526316,0.3137254902,0.3595505618,102.0
4,2,0.696875,0.5319747403,0.6845720306,0.9084961066,0.5896649527,1600.0,0.406779661,0.347826087,0.375,69.0,0.6392405063,0.4975369458,0.5595567867,203.0,0.9742574257,0.9461538462,0.96,520.0,0.703125,0.4326923077,0.5357142857,208.0,0.6197183099,0.6567164179,0.6376811594,67.0,0.5742574257,0.9666666667,0.7204968944,120.0,0.0,0.0,0.0,93.0,0.4545454545,0.4166666667,0.4347826087,24.0,0.1538461538,0.7368421053,0.2545454545,19.0,0.5,0.8888888889,0.64,27.0,0.6779661017,0.8,0.7339449541,250.0
4,3,0.6845593108,0.4867878389,0.6481609465,0.8984983409,0.5633569894,1509.0,0.1724137931,0.1234567901,0.1438848921,81.0,0.3661971831,0.5148514851,0.4279835391,202.0,0.9461966605,0.9770114943,0.9613572102,522.0,0.8489208633,0.955465587,0.899047619,247.0,0.4296875,0.7638888889,0.55,72.0,0.7157894737,0.8292682927,0.7683615819,82.0,0.0,0.0,0.0,147.0,0.4736842105,0.36,0.4090909091,25.0,0.1627906977,0.3333333333,0.21875,21.0,0.71875,0.8214285714,0.7666666667,28.0,0.4782608696,0.1341463415,0.2095238095,82.0
4,4,0.6900343643,0.540138984,0.648753317,0.8817218539,0.5745179754,1455.0,0.504950495,0.7285714286,0.5964912281,70.0,0.6157894737,0.5792079208,0.5969387755,202.0,0.966469428,0.9423076923,0.9542356378,520.0,0.4888888889,0.862745098,0.6241134752,204.0,0.6612903226,0.5942028986,0.6259541985,69.0,0.5648854962,0.9024390244,0.6948356808,82.0,0.0,0.0,0.0,103.0,0.7,0.2916666667,0.4117647059,24.0,0.75,0.8571428571,0.8,21.0,0.3962264151,0.724137931,0.512195122,29.0,0.6923076923,0.0687022901,0.125,131.0
5,0,0.4509938314,0.3980679982,0.4385699087,0.8513240634,0.5119037685,1459.0,0.1261261261,0.1728395062,0.1458333333,81.0,0.7540983607,0.6831683168,0.7168831169,202.0,0.6684073107,0.4923076923,0.5669988926,520.0,0.3571428571,0.1225490196,0.1824817518,204.0,0.4769230769,0.8611111111,0.6138613861,72.0,0.6046511628,0.9873417722,0.75,79.0,0.0,0.0,0.0,123.0,0.3039215686,0.8857142857,0.4525547445,35.0,0.1610169492,0.9047619048,0.273381295,21.0,0.4310344828,0.8620689655,0.5747126437,29.0,0.0970873786,0.1075268817,0.1020408163,93.0
5,1,0.5026300409,0.3592631369,0.4681641117,0.8269124207,0.4467956753,1711.0,0.2171717172,0.1692913386,0.1902654867,254.0,0.3573667712,0.5615763547,0.4367816092,203.0,0.8521008403,0.9768786127,0.9102333932,519.0,0.7571428571,0.2598039216,0.3868613139,204.0,0.2721893491,0.6865671642,0.3898305085,67.0,0.652173913,0.5625,0.6040268456,80.0,0.0172413793,0.0108695652,0.0133333333,92.0,0.1363636364,0.652173913,0.2255639098,23.0,0.425,0.9444444444,0.5862068966,18.0,0.0,0.0,0.0,149.0,0.2375,0.1862745098,0.2087912088,102.0
5,2,0.60875,0.4533634016,0.6229825588,0.8674080232,0.5155306875,1600.0,0.171875,0.3188405797,0.2233502538,69.0,0.5104895105,0.3596059113,0.4219653179,203.0,0.9604651163,0.7942307692,0.8694736842,520.0,0.6356589147,0.3942307692,0.4866468843,208.0,0.3939393939,0.5820895522,0.4698795181,67.0,0.568627451,0.9666666667,0.7160493827,120.0,0.0476190476,0.0107526882,0.0175438596,93.0,0.3333333333,0.4583333333,0.3859649123,24.0,0.064,0.4210526316,0.1111111111,19.0,0.3333333333,0.9259259259,0.4901960784,27.0,0.8638497653,0.736,0.7948164147,250.0
5,3,0.7030100334,0.5406303503,0.6772038535,0.907847718,0.6047565614,1495.0,0.3275862069,0.2638888889,0.2923076923,72.0,0.3402985075,0.5643564356,0.4245810056,202.0,0.9787234043,0.969348659,0.9740134745,522.0,0.8712121212,0.9311740891,0.9001956947,247.0,0.5208333333,0.7462686567,0.6134969325,67.0,0.8095238095,0.8292682927,0.8192771084,82.0,0.0,0.0,0.0,147.0,0.55,0.44,0.4888888889,25.0,0.2419354839,0.7142857143,0.3614457831,21.0,0.7777777778,0.75,0.7636363636,28.0,0.6071428571,0.2073170732,0.3090909091,82.0
5,4,0.6920438957,0.5462830472,0.6488051564,0.8647102171,0.5952362772,1458.0,0.6041666667,0.8285714286,0.6987951807,70.0,0.6611111111,0.5862068966,0.6214099217,203.0,0.9488188976,0.9269230769,0.9377431907,520.0,0.4862637363,0.8676470588,0.6232394366,204.0,0.8571428571,0.5217391304,0.6486486486,69.0,0.5323741007,0.9024390244,0.6696832579,82.0,0.0,0.0,0.0,103.0,0.6666666667,0.3333333333,0.4444444444,24.0,0.5757575758,0.8260869565,0.6785714286,23.0,0.4142857143,1.0,0.5858585859,29.0,0.875,0.0534351145,0.1007194245,131.0
6,0,0.4826648538,0.4508848584,0.4840396813,0.8936363688,0.5698395152,1471.0,0.4347826087,0.7352941176,0.5464480874,68.0,0.6467065868,0.5346534653,0.5853658537,202.0,0.7201166181,0.475,0.5724217845,520.0,0.515625,0.1617647059,0.2462686567,204.0,0.4215686275,0.6417910448,0.5088757396,67.0,0.552,0.8414634146,0.6666666667,82.0,0.7142857143,0.7317073171,0.7228915663,123.0,0.1559139785,0.8285714286,0.2624434389,35.0,0.2142857143,0.8571428571,0.3428571429,21.0,0.3709677419,0.7931034483,0.5054945055,29.0,0.0,0.0,0.0,120.0
