feature,gain,repeat,fold
site_Bermuda,0.00046106232912279665,1,2
year,0.00024901930009946227,1,2
longitude,0.0001738871360430494,1,2
bytes_on_disk,0.00016546816914342344,1,2
duration_seconds,0.0001303041644860059,1,2
site_1 mile S of Olowalu reef - Hawaii,0.0,1,2
"site_1-1.5 miles North of Tortola, British Virgin Islands",0.0,1,2
"site_3 miles N of San Juan, Puerto Rico",0.0,1,2
"site_3-4 mi. off Roseau, Dominica",0.0,1,2
"site_3-4 mi. off Roseau, Dominica  BD",0.0,1,2
site_50 mi. NE Malta,0.0,1,2
"site_80 mi. south of Martha's Vineyard, Massachusetts",0.0,1,2
"site_Andenes, Norway",0.0,1,2
"site_Argus Island, Bermuda",0.0,1,2
site_Bequia,0.0,1,2
site_BermudaBD,0.0,1,2
"site_Castle Harbour, Bermuda",0.0,1,2
site_DOMINICA,0.0,1,2
"site_Dabob Bay, Seattle, Washington",0.0,1,2
site_Dominica,0.0,1,2
site_Dominica  E,0.0,1,2
site_Dominica Is,0.0,1,2
site_Dominica IsBD,0.0,1,2
"site_Gully, SE Sable I., Canada  BD",0.0,1,2
"site_Kikvika, Norway",0.0,1,2
"site_Ligurian Sea, NW Italy",0.0,1,2
"site_Lower end of Lanzarote Is., Canary I.",0.0,1,2
site_Madeira,0.0,1,2
site_N end of Dominica,0.0,1,2
site_N of Selina,0.0,1,2
"site_N of Selina, Sicily",0.0,1,2
"site_N of Shelter Point, Knight Island Passage, Alaska",0.0,1,2
"site_Near Filicudi, Italy",0.0,1,2
"site_Off Gibbs Hill Light, Bermuda",0.0,1,2
"site_Off Maui, HI",0.0,1,2
"site_Off Maui, HIBD",0.0,1,2
site_Oregon Coast Aquarium,0.0,1,2
"site_Oregon Coastal Aquarium, Newport, OR",0.0,1,2
"site_Outside St. John's Hbr., Newfoundland",0.0,1,2
"site_Plantagenet Bank, Bermuda",0.0,1,2
"site_Saanich Inlet, Victoria, VAncouver Island, British Columbia, Canada",0.0,1,2
"site_Saanich Inlet, Victoria, Vancouver Island, British Columbia, Canada",0.0,1,2
"site_South of Sable Island, North Atlantic",0.0,1,2
"site_St. David's Island, Bermuda",0.0,1,2
"site_T3 Ice Island, Canada",0.0,1,2
"site_Tortola, British Virgin IslandsO",0.0,1,2
site_W of Browns Bank,0.0,1,2
"site_off Gibbs Hill Light, Bermuda",0.0,1,2
"site_over Plantagenet Banks, Bermuda",0.0,1,2
collection_code_BD10A,0.0,1,2
collection_code_BD15A,0.0,1,2
collection_code_BA2A,0.3812521994113922,1,3
latitude,0.27520814538002014,1,3
collection_code_AC2A,0.260220468044281,1,3
site_Delaware,0.05209850147366524,1,3
native_sample_rate,0.017074398696422577,1,3
site_Dominica  E,0.007370338309556246,1,3
"site_Vancouver, British Columbia",0.004737387876957655,1,3
"site_Kikvika, Norway",0.0007712587830610573,1,3
collection_code_BE7A,0.0006568196113221347,1,3
bytes_on_disk,0.0002357169723836705,1,3
longitude,0.00017245564959011972,1,3
duration_seconds,0.00011924262071261182,1,3
year,8.313752914546058e-05,1,3
site_1 mile S of Olowalu reef - Hawaii,0.0,1,3
"site_1-1.5 miles North of Tortola, British Virgin Islands",0.0,1,3
"site_3 miles N of San Juan, Puerto Rico",0.0,1,3
"site_3-4 mi. off Roseau, Dominica",0.0,1,3
"site_3-4 mi. off Roseau, Dominica  BD",0.0,1,3
site_50 mi. NE Malta,0.0,1,3
"site_80 mi. south of Martha's Vineyard, Massachusetts",0.0,1,3
"site_Andenes, Norway",0.0,1,3
"site_Argus Island, Bermuda",0.0,1,3
site_Bequia,0.0,1,3
site_Bermuda,0.0,1,3
site_BermudaBD,0.0,1,3
"site_Castle Harbour, Bermuda",0.0,1,3
site_DOMINICA,0.0,1,3
"site_Dabob Bay, Seattle, Washington",0.0,1,3
site_Dominica,0.0,1,3
site_Dominica Is,0.0,1,3
site_Dominica IsBD,0.0,1,3
"site_Gully, SE Sable I., Canada  BD",0.0,1,3
"site_Ligurian Sea, NW Italy",0.0,1,3
"site_Lower end of Lanzarote Is., Canary I.",0.0,1,3
site_Madeira,0.0,1,3
site_N end of Dominica,0.0,1,3
site_N of Selina,0.0,1,3
"site_N of Selina, Sicily",0.0,1,3
"site_N of Shelter Point, Knight Island Passage, Alaska",0.0,1,3
"site_Near Filicudi, Italy",0.0,1,3
"site_Off Gibbs Hill Light, Bermuda",0.0,1,3
"site_Off Maui, HI",0.0,1,3
"site_Off Maui, HIBD",0.0,1,3
site_Oregon Coast Aquarium,0.0,1,3
"site_Oregon Coastal Aquarium, Newport, OR",0.0,1,3
"site_Outside St. John's Hbr., Newfoundland",0.0,1,3
"site_Plantagenet Bank, Bermuda",0.0,1,3
